,Type,Course Code,Course Name,Instructor(s),Venue,Slot,Division,Registration Limit,Division.1,Time,Slot_code,Dept,Yxx ka Y,Restrictions
691,timetable,ME 316,Kinematics and Dynamics of Machines,I - Sripriya Ramamoorthy,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, S2, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ME,3,
692,timetable,ME 370,Kinematics and Dynamics of Machines Lab,A - V. Kartik I - Guha Anirban,   FullSemester,L3 Thu-L3-14:00:00-16:55:00, S1, 0,, Thu-L3-14:00:00-16:55:00,L3,ME,3,
693,timetable,ME 370,Kinematics and Dynamics of Machines Lab,A - V. Kartik I - Guha Anirban,   FullSemester,L3 Thu-L3-14:00:00-16:55:00, S2, 0,, Thu-L3-14:00:00-16:55:00,L3,ME,3,
694,timetable,ME 370,Kinematics and Dynamics of Machines Lab,A - V. Kartik I - Guha Anirban,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S3, 0,, Fri-L4-14:00:00-16:55:00,L4,ME,3,
695,timetable,ME 370,Kinematics and Dynamics of Machines Lab,A - V. Kartik I - Guha Anirban,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S4, 0,, Fri-L4-14:00:00-16:55:00,L4,ME,3,
696,timetable,ME 372,Heat Transfer and Metrology Lab,A - Arunkumar Sridharan A - Deepak Marla A - Dipanshu Bansal A - Rajneesh Bhardwaj A - Rakesh G. Mote A - Upendra Bhandarkar I - Soham Mujumdar,   FullSemester,L1 Mon-L1-14:00:00-16:55:00, S1, 0,, Mon-L1-14:00:00-16:55:00,L1,ME,3,
697,timetable,ME 372,Heat Transfer and Metrology Lab,A - Arunkumar Sridharan A - Deepak Marla A - Dipanshu Bansal A - Rajneesh Bhardwaj A - Rakesh G. Mote A - Upendra Bhandarkar I - Soham Mujumdar,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S2, 0,, Tue-L2-14:00:00-16:55:00,L2,ME,3,
698,timetable,ME 372,Heat Transfer and Metrology Lab,I - Arunkumar Sridharan,   FullSemester,L6 Fri-L6-09:30:00-12:30:00, S3, 0,, Fri-L6-09:30:00-12:30:00,0,ME,3,
699,timetable,ME 372,Heat Transfer and Metrology Lab,I - Dipanshu Bansal,   FullSemester,LX Wed-LX-14:00:00-16:55:00, S4, 0,, Wed-LX-14:00:00-16:55:00,LX,ME,3,
700,timetable,ME 410,Microfluidics,I - De Amitava,   FullSemester,,, 0,,,0,ME,4,
701,timetable,ME 412,CFD and HT Lab,I - Jai S. Murallidharan,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,ME,4,
702,timetable,ME 415,Computational Fluid Dynamics and Heat Transfer,I - Sandip Kumar Saha,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ME,4,
703,timetable,ME 420,Cryogenic Engineering I,I - M.D.Atrey,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,ME,4,
704,timetable,ME 434,Finite Element and Boundary Element Methods,I - Parag Tandaiya,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 5,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ME,4,
705,timetable,ME 441,Applied Thermodynamics Lab,I - Rane Milind,   FullSemester,L1 Mon-L1-14:00:00-16:55:00, S1, 0,, Mon-L1-14:00:00-16:55:00,L1,ME,4,
706,timetable,ME 441,Applied Thermodynamics Lab,I - Jai S. Murallidharan,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S2, 0,, Tue-L2-14:00:00-16:55:00,L2,ME,4,
707,timetable,ME 441,Applied Thermodynamics Lab,I - Arindrajit Chaudhari,   FullSemester,L3 Thu-L3-14:00:00-16:55:00, S3, 0,, Thu-L3-14:00:00-16:55:00,L3,ME,4,
708,timetable,ME 441,Applied Thermodynamics Lab,I - Bhalchandra Puranik,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S4, 0,, Fri-L4-14:00:00-16:55:00,L4,ME,4,
709,timetable,ME 460,Solid State Joining,I - Amber Shrivastava,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,ME,4,
710,timetable,ME 472,Nonlinear Dynamics and Chaos,I - D.N. Pawaskar,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 25,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ME,4, View
711,timetable,ME 604,Robotics,I - Abhishek Gupta,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,ME,6,
712,timetable,ME 613,Finite Element and Boundary Element Methods,I - Parag Tandaiya,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 15,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ME,6,
713,timetable,ME 616,Fracture Mechanics,I - Tanmay K. Bhandakkar,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 50,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,ME,6,
714,timetable,ME 636,Advanced Joining Technology,I - De Amitava,   FullSemester,,, 25,,,0,ME,6,
715,timetable,ME 637,Manufacturing Automation,I - Karunakaran K.P.,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 30,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ME,6,
716,timetable,ME 643,Materials Processing and Simulation Laboratory,A - Asim Tewari A - Date P.P. A - R.K.Singh A - Shyamprasad Karagadde A - Sushil Mishra I - Pande S.S.,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,ME,6,
717,timetable,ME 651,Fluid Dynamics,I - Avishek Ranjan,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,ME,6,
718,timetable,ME 657,Thermal and Fluids Engg Laboratory,A - Amit Agrawal A - Atul Srivastava A - Shankar Krish A - Sreedhara Sheshadri I - Vedula R.P.,   FullSemester,LX Wed-LX-14:00:00-16:55:00, S2, 0,, Wed-LX-14:00:00-16:55:00,LX,ME,6,
719,timetable,ME 663,Advanced Heat Transfer,I - Arunkumar Sridharan,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ME,6,
720,timetable,ME 673,Mathematical Methods in Engineering,I - Abhilash Chandy,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,ME,6,
721,timetable,ME 675,Theory of Plasticity,I - Krishna Jonnalagadda,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 25,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,ME,6,
722,timetable,ME 676,Collaborative Engineering,I - Ravi B.,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 40,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ME,6,
723,timetable,ME 677,Laser Material Processing,I - Deepak Marla,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,ME,6,
724,timetable,ME 684,Airconditioning System Design,I - Rane Milind,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,ME,6,
725,timetable,ME 694,Seminar,I - Arindrajit Chaudhari,   FullSemester,,, 0,,,0,ME,6,
726,timetable,ME 712,Computer Numerical Control and Programming.,I - Pande S.S.,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 40,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,ME,7,
727,timetable,ME 714,Computer Integrated manufacturing,I - Soham Mujumdar,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,ME,7,
728,timetable,ME 730,Ultra-Precision Machining,I - S. S. Joshi,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,ME,7,
729,timetable,ME 747,Interfacial Transport Phenomena,I - Rajneesh Bhardwaj,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ME,7,
730,timetable,ME 748,Computer Aided Simulation of Machines,I - Guha Anirban,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,ME,7,
731,timetable,ME 750,Sheet Metal Engineering,I - Date P.P.,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,ME,7,
732,timetable,ME 754,Textile Machines Design & Automation,I - Guha Anirban,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ME,7,
733,timetable,ME 759,Nonlinear Finite Element Methods,I - Ram Kumar Singh,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,ME,7,
734,timetable,ME 761,Advanced Stereology and Microstructural Analysis,I - Asim Tewari,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,ME,7,
735,timetable,ME 765,Micro-forming,I - Sushil Mishra,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,ME,7,
736,timetable,ME 766,High Performance Scientific Computing,I - Shivasubramanian Gopalakrish,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ME,7,
737,timetable,ME 769,Combustion in Automobile and Gas Turbine Engines,I - Sreedhara Sheshadri,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ME,7,
738,timetable,ME 772,Processing of Aerospace Materials-I,I - Amol A. Gokhale,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,ME,7,
739,timetable,ME 789,Computational Tools for Process Modeling,I - Shyamprasad Karagadde,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,ME,7,
740,timetable,ME 790,Materials modelling using atomistic first-principles calculations,I - Ankit Jain,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 20,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,ME,7,
741,timetable,ME 792,Communication Skills -II,I - Sandip Kumar Saha,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ME,7,
742,timetable,ME 793,Multiscale Materials Informatics Discovery and Design,I - Alankar Alankar,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,ME,7,
743,timetable,ME 794,Statistical Design of Experiments,A - S. S. Joshi I - Soham Mujumdar,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,ME,7,
744,timetable,ME 795,Cellular Solids: Properties and Engineering Applications,A - Shankar Krish A - Sripriya Ramamoorthy I - Amol A. Gokhale,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ME,7,
745,timetable,MG 402,Human Resource Management,I - Bhargava S,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,MG,4,
746,timetable,MG 405,Project Management,I - Gajendra Adil,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,MG,4,
747,timetable,MG 406,Operations Management,I - Rahul Patil,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,MG,4,
748,timetable,MG 802,Marketing Theory and Contemporary Issues,I - Dinesh Sharma,   FullSemester,,, 0,,,0,MG,8,
749,timetable,MGT804,Qualitative Research Methodologies,I - T.T. Niranjan,   FirstHalf,,, 20,,,0,MGT,8,
750,timetable,MGT805,Survey Research & Experimentation,I - Ashish Singh,   SecondHalf,,, 0,,,0,MGT,8,
751,timetable,SOM612,Business Research Methods,I - Ashish Singh,   FirstHalf,,, 0,,,0,SOM,6,
752,timetable,SOM613,Corporate Fice - II,I - S.V.D.Nageswara Rao,   FirstHalf,,, 0,,,0,SOM,6,
753,timetable,SOM614,Organization Behavior & Human Resources I,I - Bhargava S,   FirstHalf,,, 0,,,0,SOM,6,
754,timetable,SOM615,Operations Management II,I - Indrajit Mukherjee,   FirstHalf,,, 0,,,0,SOM,6,
755,timetable,SOM616,Technology Management,I - Karuna Jain,   FirstHalf,,, 0,,,0,SOM,6,
756,timetable,SOM617,Corporate Strategy,I - Snehal Awate,   SecondHalf,,, 0,,,0,SOM,6,
757,timetable,SOM618,Organization Behavior & Human Resources II,I - Ashish Pandey,   SecondHalf,,, 0,,,0,SOM,6,
758,timetable,SOM619,Corporate Goverce and Business Ethics,I - Varadraj B. Bapat,   FirstHalf,,, 0,,,0,SOM,6,
759,timetable,SOM620,Business and Sustainable Development,I - Trupti Mishra,   FirstHalf,,, 60,,,0,SOM,6,
760,timetable,SOM621,Legal Aspects of Business,I - Varadraj B. Bapat,   SecondHalf,,, 0,,,0,SOM,6,
761,timetable,SOM623,Final Project,I - S.N.Rao,   FullSemester,,, 0,,,0,SOM,6,
762,timetable,SOM634,Purchasing and Supply Management,I - Atul Kanyalkar,   SecondHalf,,, 40,,,0,SOM,6,
763,timetable,SOM642,Business Forecasting,I - Pankaj Dutta,   FirstHalf,,, 40,,,0,SOM,6,
764,timetable,SOM643,Introduction to ERP,I - Atul Kanyalkar,   FirstHalf,,, 40,,,0,SOM,6,
765,timetable,SOM652,Indian Ficial and Business Model,I - Varadraj B. Bapat,   SecondHalf,,, 60,,,0,SOM,6,
766,timetable,SOM664,Business to Business Marketing,I - Dinesh Sharma,   SecondHalf,,, 60,,,0,SOM,6,
767,timetable,SOM665,Consumer Behaviour,I - Dinesh Sharma,   FirstHalf,,, 60,,,0,SOM,6,
768,timetable,SOM673,Managerial Effectiveness Skills,I - Bhargava S,   FirstHalf,,, 60,,,0,SOM,6,
769,timetable,SOM679,Competitiveness for Sustainable Enterprise,I - Kiran Kumar Momaya,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 50,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SOM,6,
770,timetable,SOM680,Managing Intellectual Property,I - Karuna Jain,   FirstHalf,,, 60,,,0,SOM,6,
771,timetable,SOM681,Historical and Contemporary Perspectives in International Business,I - S.N.Rao,   FirstHalf,,, 60,,,0,SOM,6,
772,timetable,SOM691,Intelligent Systems,I - Sonar M Rajendra,   FirstHalf,,, 60,,,0,SOM,6,
773,timetable,SOM693,Information Technology Infrastructure Management,I - Sonar M Rajendra,   FirstHalf,,, 60,,,0,SOM,6,
774,timetable,SOM698,Management of Banking and Ficial Services,I - Piyush Pandey,   FirstHalf,,, 60,,,0,SOM,6,
775,timetable,SOM700,Managing Digital Products,I - Sonar M Rajendra,   SecondHalf,,, 60,,,0,SOM,7,
776,timetable,SOM701,Online Marketing,I - Dinesh Sharma,   FirstHalf,,, 0,,,0,SOM,7,
777,timetable,SOM707,Behavioral Fice,I - S.N.Rao,   SecondHalf,,, 60,,,0,SOM,7,
778,timetable,SOM711,Behavioural Economics,I - Sarthak Gaurav,   FirstHalf,,, 60,,,0,SOM,7,
779,timetable,SOM712,Management of Digital Transformation in Enterprise,I - Sonar M Rajendra,   SecondHalf,,, 60,,,0,SOM,7,
780,timetable,SOM716,Economics of Firm Strategy,I - Vinish Kathuria,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 60,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SOM,7,
781,timetable,SOM718,Money: Past Present and Future,I - Rohan Chinchwadkar,   FirstHalf,,, 40,,,0,SOM,7,
782,timetable,SOM744,Multivariate Data Analysis,I - Usha Athakumar,   FullSemester,,, 40,,,0,SOM,7,
783,timetable,MM 203,Mechanics of Materials,A - Anirban Patra I - Nagamani J. Balila,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,MM,2,
784,timetable,MM 204,Transport Phenomena,A - N.N.Viswanathan I - Deepoo Kumar,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,MM,2,
785,timetable,MM 206,Experimental Techniques in Materials Science,A - Prasanna T.R.S. I - Sudhanshu Mallick,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,MM,2,
786,timetable,MM 318,Electronic Properties of Materials,I - Amrita Bhattacharya I - Titas Dasgupta,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00, M, 5,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,MM,3,
787,timetable,MM 318,Electronic Properties of Materials,I - Titas Dasgupta,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00, S1, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,MM,3,
788,timetable,MM 318,Electronic Properties of Materials,I - Amrita Bhattacharya,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00, S2, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,MM,3,
789,timetable,MM 320,Principles of Process Metallurgy,A - Somnath Basu I - Khosla N.K.,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,MM,3,
790,timetable,MM 322,Casting and Joining Lab,A - Manish M. Pande I - K. Bhanumurthy,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S1, 0,, Tue-L2-14:00:00-16:55:00,L2,MM,3,
791,timetable,MM 322,Casting and Joining Lab,A - Manish M. Pande I - K. Bhanumurthy,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S2, 0,, Fri-L4-14:00:00-16:55:00,L4,MM,3,
792,timetable,MM 323,Manufacturing Processes Laboratory,A - Ashutosh Gandhi A - Shobha Shukla I - Mithun Chowdhury,   FullSemester,L1 Mon-L1-14:00:00-16:55:00, S1, 0,, Mon-L1-14:00:00-16:55:00,L1,MM,3,
793,timetable,MM 323,Manufacturing Processes Laboratory,A - Ashutosh Gandhi A - Shobha Shukla I - Mithun Chowdhury,   FullSemester,L3 Thu-L3-14:00:00-16:55:00, S2, 0,, Thu-L3-14:00:00-16:55:00,L3,MM,3,
794,timetable,MM 357,Ceramics and Powder Metallurgy,I - Ashutosh Gandhi,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,MM,3,
795,timetable,MM 359,Metal Casting and Joining,A - K. Bhanumurthy I - Vitta Satish,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,MM,3,
796,timetable,MM 396,Seminar,A - Deepoo Kumar I - Avradeep Pal,   FullSemester,,, 0,,,0,MM,3,
797,timetable,MM 406,Semiconductor Devices and Processing,I - Dipti Gupta,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,MM,4,
798,timetable,MM 408,Mechanical Working of Metals,A - Samajdar I. I - Narsimhan K.,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,MM,4,
799,timetable,MM 417,Entrepreneurship in Materials Engineering,I - N. Venkataramani,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 24,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,MM,4,
800,timetable,MM 426,Equipment and Processes Design Lab.,A - Dinkar S. Patil A - K. Bhanumurthy I - V. K. Srivastava,   FullSemester,L1 Mon-L1-14:00:00-16:55:00, S1, 0,, Mon-L1-14:00:00-16:55:00,L1,MM,4,
801,timetable,MM 426,Equipment and Processes Design Lab.,A - Dinkar S. Patil A - K. Bhanumurthy I - V. K. Srivastava,   FullSemester,L3 Thu-L3-14:00:00-16:55:00, S2, 0,, Thu-L3-14:00:00-16:55:00,L3,MM,4,
802,timetable,MM 445,Continuum Plasticity of Metals,I - Anirban Patra,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 30,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,MM,4,
803,timetable,MM 448,Thin Films Lab,A - Dinkar S. Patil I - Avradeep Pal,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S1, 0,, Tue-L2-14:00:00-16:55:00,L2,MM,4,
804,timetable,MM 448,Thin Films Lab,A - Dinkar S. Patil I - Avradeep Pal,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S2, 0,, Fri-L4-14:00:00-16:55:00,L4,MM,4,
805,timetable,MM 454,Corrosion & Protection of Materials,A - Smrutiranjan Parida I - Vijayshankar Dandapani,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,MM,4,
806,timetable,MM 462,Corrosion & Protection Lab,A - J Rangarajan A - Smrutiranjan Parida I - Vijayshankar Dandapani,   FullSemester,L2 Tue-L2-14:00:00-16:55:00, S1, 0,, Tue-L2-14:00:00-16:55:00,L2,MM,4,
807,timetable,MM 462,Corrosion & Protection Lab,A - J Rangarajan A - Smrutiranjan Parida I - Vijayshankar Dandapani,   FullSemester,L4 Fri-L4-14:00:00-16:55:00, S2, 0,, Fri-L4-14:00:00-16:55:00,L4,MM,4,
808,timetable,MM 492,B.Tech Project I,I - Vitta Satish,   FullSemester,,, 0,,,0,MM,4,
809,timetable,MM 494,B.Tech Project II,I - Vitta Satish,   FullSemester,,, 0,,,0,MM,4,
810,timetable,MM 612,Computational Laboratory,A - Anirban Patra I - Ajay Singh Panwar,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,MM,6,
811,timetable,MM 622,Advanced Concepts in Iron Making,A - Somnath Basu I - N.N.Viswanathan,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,MM,6,
812,timetable,MM 624,Advanced Concepts in Steel Making,A - Manish M. Pande I - Deepoo Kumar,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,MM,6,
813,timetable,MM 626,Thermomechanical Processing and Forming of Steel,I - MJNV Prasad,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,MM,6,
